date,Global warming,climate change,greenhouse gas,renewable energy,sustainability,Climate disaster,green energy,green investment,green production,Job_Global warming,Global warming_Job,Job_climate change,climate change_Job,Job_greenhouse gas,greenhouse gas_Job,Job_renewable energy,renewable energy_Job,Job_sustainability,sustainability_Job,Job_Climate disaster,Climate disaster_Job,Job_green energy,green energy_Job,Job_green investment,green investment_Job,Job_green production,green production_Job,health_Global warming,Global warming_health,health_climate change,climate change_health,health_greenhouse gas,greenhouse gas_health,health_renewable energy,renewable energy_health,health_sustainability,sustainability_health,health_Climate disaster,Climate disaster_health,health_green energy,green energy_health,health_green investment,green investment_health,health_green production,green production_health,education_Global warming,Global warming_education,education_climate change,climate change_education,education_greenhouse gas,greenhouse gas_education,education_renewable energy,renewable energy_education,education_sustainability,sustainability_education,education_Climate disaster,Climate disaster_education,education_green energy,green energy_education,education_green investment,green investment_education,education_green production,green production_education,drugs_Global warming,Global warming_drugs,drugs_climate change,climate change_drugs,drugs_greenhouse gas,greenhouse gas_drugs,drugs_renewable energy,renewable energy_drugs,drugs_sustainability,sustainability_drugs,drugs_Climate disaster,Climate disaster_drugs,drugs_green energy,green energy_drugs,drugs_green investment,green investment_drugs,drugs_green production,green production_drugs
2010-04-01,28,28,79,75,100,5,93,80,43,49,3,49,1,49,0,49,1,49,1,49,0,49,1,49,0,49,0,74,2,74,1,74,0,74,1,74,1,74,0,74,1,74,0,74,0,59,4,59,2,59,0,59,1,59,1,59,0,59,1,59,0,59,0,76,20,76,9,76,1,76,5,76,7,76,0,76,5,76,0,76,0
2010-05-01,23,21,62,71,81,40,80,66,39,49,2,49,1,49,0,49,1,49,1,49,0,49,1,49,0,49,0,67,2,67,1,67,0,67,1,67,1,67,0,67,0,67,0,67,0,55,3,55,1,55,0,55,1,55,1,55,0,55,1,55,0,55,0,70,16,70,6,70,1,70,5,70,6,70,0,70,4,70,0,70,0
2010-06-01,11,13,43,62,72,10,69,67,36,49,1,49,1,49,0,49,1,49,1,49,0,49,0,49,0,49,0,68,1,68,0,68,0,68,1,68,1,68,0,68,0,68,0,68,0,47,1,47,1,47,0,47,1,47,1,47,0,47,1,47,0,47,0,58,8,58,4,58,1,58,4,58,5,58,0,58,3,58,0,58,0
2010-07-01,8,10,30,43,60,4,61,84,31,47,1,47,0,47,0,47,0,47,1,47,0,47,0,47,0,47,0,61,1,61,0,61,0,61,0,61,1,61,0,61,0,61,0,61,0,41,1,41,1,41,0,41,1,41,1,41,0,41,1,41,0,41,0,59,6,59,3,59,1,59,3,59,4,59,0,59,3,59,0,59,0
2010-08-01,7,10,32,43,62,13,59,56,30,44,1,44,0,44,0,44,0,44,1,44,0,44,0,44,0,44,0,63,1,63,0,63,0,63,0,63,1,63,0,63,0,63,0,63,0,45,1,45,1,45,0,45,1,45,1,45,0,45,1,45,0,45,0,55,5,55,3,55,1,55,3,55,4,55,0,55,3,55,0,55,0
2010-09-01,13,14,42,50,86,12,70,73,33,43,1,43,1,43,0,43,0,43,1,43,0,43,0,43,0,43,0,64,1,64,1,64,0,64,0,64,1,64,0,64,0,64,0,64,0,51,2,51,1,51,0,51,1,51,1,51,0,51,1,51,0,51,0,62,9,62,4,62,1,62,4,62,6,62,0,62,4,62,0,62,0
2010-10-01,16,17,43,56,83,16,71,61,43,43,2,43,1,43,0,43,1,43,1,43,0,43,0,43,0,43,0,64,1,64,1,64,0,64,0,64,1,64,0,64,0,64,0,64,0,49,2,49,1,49,0,49,1,49,1,49,0,49,1,49,0,49,0,72,12,72,5,72,1,72,4,72,6,72,0,72,4,72,0,72,0
2010-11-01,18,19,50,54,84,16,73,56,47,41,2,41,1,41,0,41,0,41,1,41,0,41,0,41,0,41,0,63,2,63,1,63,0,63,0,63,1,63,0,63,0,63,0,63,0,48,2,48,1,48,0,48,1,48,1,48,0,48,1,48,0,48,0,97,13,97,6,97,1,97,4,97,6,97,0,97,4,97,0,97,0
2010-12-01,17,17,50,41,61,12,61,62,32,36,2,36,1,36,0,36,0,36,1,36,0,36,0,36,0,36,0,56,1,56,1,56,0,56,0,56,1,56,0,56,0,56,0,56,0,38,2,38,1,38,0,38,1,38,1,38,0,38,1,38,0,38,0,80,12,80,5,80,1,80,3,80,4,80,0,80,3,80,0,80,0
2011-01-01,15,14,40,50,73,21,65,71,41,46,1,46,1,46,0,46,0,46,1,46,0,46,0,46,0,46,0,69,1,69,1,69,0,69,0,69,1,69,0,69,0,69,0,69,0,51,2,51,1,51,0,51,1,51,1,51,0,51,1,51,0,51,0,78,11,78,4,78,1,78,4,78,5,78,0,78,3,78,0,78,0
2011-02-01,18,17,52,59,86,3,86,56,39,45,2,45,1,45,0,45,1,45,1,45,0,45,1,45,0,45,0,69,2,69,1,69,0,69,1,69,1,69,0,69,1,69,0,69,0,54,3,54,1,54,0,54,1,54,1,54,0,54,1,54,0,54,0,81,13,81,5,81,1,81,4,81,6,81,0,81,4,81,0,81,0
2011-03-01,16,17,54,61,82,30,79,54,38,47,2,47,1,47,0,47,1,47,1,47,0,47,1,47,0,47,0,69,1,69,1,69,0,69,1,69,1,69,0,69,0,69,0,69,0,53,2,53,1,53,0,53,1,53,1,53,0,53,1,53,0,53,0,85,12,85,5,85,1,85,4,85,6,85,0,85,4,85,0,85,0
2011-04-01,18,19,60,62,97,12,79,67,45,47,2,47,1,47,0,47,1,47,1,47,0,47,1,47,0,47,0,68,2,68,1,68,0,68,1,68,1,68,0,68,0,68,0,68,0,52,2,52,1,52,0,52,1,52,1,52,0,52,1,52,0,52,0,84,13,84,6,84,1,84,4,84,7,84,0,84,4,84,0,84,0
2011-05-01,16,16,50,57,73,33,75,56,34,48,2,48,1,48,0,48,1,48,1,48,0,48,0,48,0,48,0,65,1,65,1,65,0,65,1,65,1,65,0,65,0,65,0,65,0,50,2,50,1,50,0,50,1,50,1,50,0,50,1,50,0,50,0,75,12,75,5,75,1,75,4,75,5,75,0,75,4,75,0,75,0
2011-06-01,11,12,31,46,68,25,79,64,37,49,1,49,0,49,0,49,0,49,1,49,0,49,1,49,0,49,0,66,1,66,0,66,0,66,0,66,1,66,0,66,0,66,0,66,0,44,2,44,1,44,0,44,1,44,1,44,0,44,1,44,0,44,0,72,8,72,4,72,1,72,3,72,5,72,0,72,4,72,0,72,0
2011-07-01,9,10,24,34,57,12,69,37,35,46,1,46,0,46,0,46,0,46,1,46,0,46,0,46,0,46,0,63,1,63,0,63,0,63,0,63,1,63,0,63,0,63,0,63,0,39,1,39,1,39,0,39,0,39,1,39,0,39,1,39,0,39,0,69,6,69,3,69,0,69,2,69,4,69,0,69,3,69,0,69,0
2011-08-01,10,10,28,37,62,14,66,66,36,47,1,47,0,47,0,47,0,47,1,47,0,47,0,47,0,47,0,67,1,67,0,67,0,67,0,67,1,67,0,67,0,67,0,67,0,44,1,44,1,44,0,44,1,44,1,44,0,44,1,44,0,44,0,64,7,64,3,64,1,64,3,64,4,64,0,64,3,64,0,64,0
2011-09-01,13,15,38,44,86,25,73,53,40,46,1,46,1,46,0,46,0,46,1,46,0,46,0,46,0,46,0,67,1,67,1,67,0,67,0,67,1,67,0,67,0,67,0,67,0,49,2,49,1,49,0,49,1,49,1,49,0,49,1,49,0,49,0,69,9,69,5,69,1,69,3,69,6,69,0,69,4,69,0,69,0
2011-10-01,13,16,44,48,89,35,78,57,39,44,1,44,1,44,0,44,0,44,1,44,0,44,1,44,0,44,0,67,1,67,1,67,0,67,0,67,1,67,0,67,0,67,0,67,0,48,2,48,1,48,0,48,1,48,1,48,0,48,1,48,0,48,0,76,9,76,5,76,1,76,3,76,6,76,0,76,4,76,0,76,0
2011-11-01,16,20,48,52,85,8,73,55,38,40,1,40,1,40,0,40,0,40,1,40,0,40,0,40,0,40,0,65,1,65,1,65,0,65,0,65,1,65,0,65,0,65,0,65,0,46,2,46,1,46,0,46,1,46,1,46,0,46,1,46,0,46,0,77,11,77,6,77,1,77,4,77,6,77,0,77,4,77,0,77,0
2011-12-01,13,16,36,39,64,16,63,51,36,36,1,36,1,36,0,36,0,36,1,36,0,36,0,36,0,36,0,57,1,57,1,57,0,57,0,57,1,57,0,57,0,57,0,57,0,37,2,37,1,37,0,37,1,37,1,37,0,37,1,37,0,37,0,69,9,69,5,69,1,69,3,69,5,69,0,69,3,69,0,69,0
2012-01-01,13,14,34,49,76,15,70,60,38,48,1,48,1,48,0,48,0,48,1,48,0,48,0,48,0,48,0,69,1,69,1,69,0,69,0,69,1,69,0,69,0,69,0,69,0,50,2,50,1,50,0,50,1,50,1,50,0,50,1,50,0,50,0,75,9,75,4,75,1,75,4,75,5,75,0,75,4,75,0,75,0
2012-02-01,14,17,45,49,82,15,73,56,39,42,1,42,1,42,0,42,0,42,1,42,0,42,0,42,0,42,0,66,1,66,1,66,0,66,0,66,1,66,0,66,0,66,0,66,0,47,2,47,1,47,0,47,1,47,1,47,0,47,1,47,0,47,0,81,10,81,5,81,1,81,4,81,6,81,0,81,4,81,0,81,0
2012-03-01,15,18,48,48,75,22,70,53,34,42,1,42,1,42,0,42,0,42,1,42,0,42,0,42,0,42,0,65,1,65,1,65,0,65,0,65,1,65,0,65,0,65,0,65,0,47,2,47,1,47,0,47,1,47,1,47,0,47,1,47,0,47,0,73,11,73,5,73,1,73,3,73,5,73,0,73,4,73,0,73,0
2012-04-01,15,19,53,54,89,31,72,46,44,47,1,47,1,47,0,47,0,47,1,47,0,47,0,47,0,47,0,65,1,65,1,65,0,65,0,65,1,65,0,65,0,65,0,65,0,48,2,48,1,48,0,48,1,48,1,48,0,48,1,48,0,48,0,73,10,73,6,73,1,73,4,73,6,73,0,73,4,73,0,73,0
2012-05-01,13,15,44,51,69,15,69,59,51,47,1,47,1,47,0,47,0,47,1,47,0,47,0,47,0,47,0,62,1,62,1,62,0,62,0,62,1,62,0,62,0,62,0,62,0,45,2,45,1,45,0,45,1,45,1,45,0,45,1,45,0,45,0,71,9,71,5,71,1,71,4,71,5,71,0,71,3,71,0,71,0
2012-06-01,7,9,26,34,57,30,65,62,44,47,1,47,0,47,0,47,0,47,1,47,0,47,0,47,0,47,0,66,1,66,0,66,0,66,0,66,1,66,0,66,0,66,0,66,0,36,1,36,1,36,0,36,0,36,1,36,0,36,1,36,0,36,0,64,5,64,3,64,0,64,2,64,4,64,0,64,3,64,0,64,0
2012-07-01,9,12,22,30,56,12,66,52,38,44,1,44,0,44,0,44,0,44,1,44,0,44,0,44,0,44,0,63,1,63,0,63,0,63,0,63,0,63,0,63,0,63,0,63,0,35,1,35,1,35,0,35,0,35,1,35,0,35,1,35,0,35,0,67,6,67,3,67,0,67,2,67,4,67,0,67,3,67,0,67,0
2012-08-01,7,11,22,32,60,12,64,48,28,45,1,45,0,45,0,45,0,45,1,45,0,45,0,45,0,45,0,65,1,65,0,65,0,65,0,65,1,65,0,65,0,65,0,65,0,41,1,41,1,41,0,41,0,41,1,41,0,41,1,41,0,41,0,64,5,64,3,64,0,64,2,64,4,64,0,64,3,64,0,64,0
2012-09-01,10,16,32,37,78,29,65,51,36,45,1,45,1,45,0,45,0,45,1,45,0,45,0,45,0,45,0,62,1,62,1,62,0,62,0,62,1,62,0,62,0,62,0,62,0,45,1,45,1,45,0,45,1,45,1,45,0,45,1,45,0,45,0,68,7,68,5,68,1,68,3,68,6,68,0,68,3,68,0,68,0
2012-10-01,12,20,42,45,78,24,88,65,38,43,1,43,1,43,0,43,0,43,1,43,0,43,1,43,0,43,0,66,1,66,1,66,0,66,0,66,1,66,0,66,1,66,0,66,0,48,2,48,1,48,0,48,1,48,1,48,0,48,1,48,0,48,0,74,9,74,6,74,1,74,3,74,6,74,0,74,4,74,0,74,0
2012-11-01,16,24,47,49,75,23,72,54,47,42,2,42,1,42,0,42,0,42,1,42,0,42,0,42,0,42,0,63,1,63,1,63,0,63,0,63,1,63,0,63,0,63,0,63,0,43,2,43,1,43,0,43,1,43,1,43,0,43,1,43,0,43,0,69,12,69,7,69,1,69,4,69,5,69,0,69,4,69,0,69,0
2012-12-01,12,17,37,40,55,26,58,36,25,36,1,36,1,36,0,36,0,36,1,36,0,36,0,36,0,36,0,52,1,52,1,52,0,52,0,52,0,52,0,52,0,52,0,52,0,33,2,33,1,33,0,33,1,33,1,33,0,33,1,33,0,33,0,67,8,67,5,67,1,67,3,67,4,67,0,67,3,67,0,67,0
2013-01-01,11,16,32,44,67,17,65,61,39,45,1,45,1,45,0,45,0,45,1,45,0,45,0,45,0,45,0,68,1,68,1,68,0,68,0,68,1,68,0,68,0,68,0,68,0,43,1,43,1,43,0,43,1,43,1,43,0,43,1,43,0,43,0,74,8,74,5,74,1,74,3,74,5,74,0,74,3,74,0,74,0
2013-02-01,12,20,43,45,79,20,65,60,42,44,1,44,1,44,0,44,0,44,1,44,0,44,0,44,0,44,0,65,1,65,1,65,0,65,0,65,1,65,0,65,0,65,0,65,0,45,2,45,1,45,0,45,1,45,1,45,0,45,1,45,0,45,0,72,8,72,6,72,1,72,3,72,6,72,0,72,3,72,0,72,0
2013-03-01,11,17,45,43,71,30,59,53,46,42,1,42,1,42,0,42,0,42,1,42,0,42,0,42,0,42,0,64,1,64,1,64,0,64,0,64,1,64,0,64,0,64,0,64,0,43,1,43,1,43,0,43,1,43,1,43,0,43,1,43,0,43,0,69,8,69,5,69,1,69,3,69,5,69,0,69,3,69,0,69,0
2013-04-01,14,20,55,54,82,33,71,56,40,46,1,46,1,46,0,46,0,46,1,46,0,46,0,46,0,46,0,67,1,67,1,67,0,67,0,67,1,67,0,67,0,67,0,67,0,45,2,45,1,45,0,45,1,45,1,45,0,45,1,45,0,45,0,77,10,77,6,77,1,77,4,77,6,77,0,77,4,77,0,77,0
2013-05-01,15,19,45,48,67,22,65,56,34,46,1,46,1,46,0,46,0,46,1,46,0,46,0,46,0,46,0,60,1,60,1,60,0,60,0,60,1,60,0,60,0,60,0,60,0,42,2,42,1,42,0,42,1,42,1,42,0,42,1,42,0,42,0,70,10,70,6,70,1,70,3,70,5,70,0,70,3,70,0,70,0
2013-06-01,7,15,28,30,54,19,56,35,23,45,1,45,1,45,0,45,0,45,1,45,0,45,0,45,0,45,0,60,1,60,1,60,0,60,0,60,0,60,0,60,0,60,0,60,0,34,1,34,1,34,0,34,0,34,1,34,0,34,1,34,0,34,0,65,5,65,5,65,1,65,2,65,4,65,0,65,3,65,0,65,0
2013-07-01,5,11,24,28,52,8,59,43,23,44,1,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,33,1,33,1,33,0,33,0,33,1,33,0,33,1,33,0,33,0,69,4,69,3,69,0,69,2,69,4,69,0,69,3,69,0,69,0
2013-08-01,6,12,19,27,57,10,59,42,33,44,1,44,0,44,0,44,0,44,1,44,0,44,0,44,0,44,0,65,0,65,0,65,0,65,0,65,1,65,0,65,0,65,0,65,0,38,1,38,1,38,0,38,0,38,1,38,0,38,1,38,0,38,0,67,4,67,4,67,0,67,2,67,4,67,0,67,3,67,0,67,0
2013-09-01,9,17,37,36,74,18,62,47,38,43,1,43,1,43,0,43,0,43,1,43,0,43,0,43,0,43,0,70,1,70,1,70,0,70,0,70,1,70,0,70,0,70,0,70,0,42,1,42,1,42,0,42,1,42,1,42,0,42,1,42,0,42,0,71,7,71,5,71,1,71,3,71,5,71,0,71,3,71,0,71,0
2013-10-01,10,19,43,43,79,25,72,56,40,44,1,44,1,44,0,44,0,44,1,44,0,44,0,44,0,44,0,79,1,79,1,79,0,79,0,79,1,79,0,79,0,79,0,79,0,43,1,43,1,43,0,43,1,43,1,43,0,43,1,43,0,43,0,75,7,75,6,75,1,75,3,75,6,75,0,75,4,75,0,75,0
2013-11-01,10,20,44,45,72,32,62,46,39,39,1,39,1,39,0,39,0,39,1,39,0,39,0,39,0,39,0,69,1,69,1,69,0,69,0,69,1,69,0,69,0,69,0,69,0,38,1,38,1,38,0,38,1,38,1,38,0,38,1,38,0,38,0,77,7,77,6,77,1,77,3,77,5,77,0,77,3,77,0,77,0
2013-12-01,10,17,37,38,57,20,58,33,33,37,1,37,1,37,0,37,0,37,1,37,0,37,0,37,0,37,0,62,1,62,1,62,0,62,0,62,1,62,0,62,0,62,0,62,0,33,1,33,1,33,0,33,1,33,1,33,0,33,1,33,0,33,0,66,7,66,5,66,1,66,3,66,4,66,0,66,3,66,0,66,0
2014-01-01,17,18,36,41,65,17,64,47,39,48,2,48,1,48,0,48,0,48,1,48,0,48,0,48,0,48,0,70,1,70,1,70,0,70,0,70,1,70,0,70,0,70,0,70,0,42,2,42,1,42,0,42,1,42,1,42,0,42,1,42,0,42,0,70,12,70,6,70,1,70,3,70,5,70,0,70,3,70,0,70,0
2014-02-01,13,23,44,47,76,31,63,48,43,45,1,45,1,45,0,45,0,45,1,45,0,45,0,45,0,45,0,67,1,67,1,67,0,67,0,67,1,67,0,67,0,67,0,67,0,44,2,44,1,44,0,44,1,44,1,44,0,44,1,44,0,44,0,72,9,72,7,72,1,72,3,72,5,72,0,72,3,72,0,72,0
2014-03-01,12,22,45,48,69,11,74,42,51,45,1,45,1,45,0,45,0,45,1,45,0,45,0,45,0,45,0,71,1,71,1,71,0,71,0,71,1,71,0,71,0,71,0,71,0,42,2,42,1,42,0,42,1,42,1,42,0,42,1,42,0,42,0,71,8,71,7,71,1,71,3,71,5,71,0,71,4,71,0,71,0
2014-04-01,14,28,61,58,79,31,61,53,40,46,1,46,1,46,0,46,1,46,1,46,0,46,0,46,0,46,0,68,1,68,1,68,0,68,1,68,1,68,0,68,0,68,0,68,0,43,2,43,2,43,0,43,1,43,1,43,0,43,1,43,0,43,0,76,10,76,8,76,1,76,4,76,6,76,0,76,3,76,0,76,0
2014-05-01,18,38,52,52,70,45,71,47,33,48,2,48,1,48,0,48,0,48,1,48,0,48,0,48,0,48,0,63,2,63,1,63,0,63,0,63,1,63,0,63,0,63,0,63,0,42,2,42,2,42,0,42,1,42,1,42,0,42,1,42,0,42,0,73,13,73,11,73,1,73,4,73,5,73,0,73,4,73,0,73,0
2014-06-01,8,19,34,33,56,14,62,54,29,47,1,47,1,47,0,47,0,47,1,47,0,47,0,47,0,47,0,62,1,62,1,62,0,62,0,62,0,62,0,62,0,62,0,62,0,35,1,35,1,35,0,35,0,35,1,35,0,35,1,35,0,35,0,63,6,63,6,63,1,63,2,63,4,63,0,63,3,63,0,63,0
2014-07-01,6,15,22,28,51,20,58,50,32,47,1,47,1,47,0,47,0,47,0,47,0,47,0,47,0,47,0,64,1,64,1,64,0,64,0,64,0,64,0,64,0,64,0,64,0,32,1,32,1,32,0,32,0,32,1,32,0,32,1,32,0,32,0,68,4,68,4,68,0,68,2,68,4,68,0,68,3,68,0,68,0
2014-08-01,5,13,21,24,55,13,50,48,26,44,0,44,0,44,0,44,0,44,1,44,0,44,0,44,0,44,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,37,1,37,1,37,0,37,0,37,1,37,0,37,0,37,0,37,0,66,4,66,4,66,0,66,2,66,4,66,0,66,2,66,0,66,0
2014-09-01,10,30,42,39,76,26,58,42,33,45,1,45,1,45,0,45,0,45,1,45,0,45,0,45,0,45,0,68,1,68,1,68,0,68,0,68,1,68,0,68,0,68,0,68,0,45,1,45,2,45,0,45,1,45,1,45,0,45,1,45,0,45,0,68,7,68,9,68,1,68,3,68,5,68,0,68,3,68,0,68,0
2014-10-01,10,22,45,46,80,28,63,44,34,43,1,43,1,43,0,43,0,43,1,43,0,43,0,43,0,43,0,72,1,72,1,72,0,72,0,72,1,72,0,72,0,72,0,72,0,41,1,41,1,41,0,41,1,41,1,41,0,41,1,41,0,41,0,74,7,74,7,74,1,74,3,74,6,74,0,74,3,74,0,74,0
2014-11-01,12,26,51,47,72,17,58,42,39,41,1,41,1,41,0,41,0,41,1,41,0,41,0,41,0,41,0,67,1,67,1,67,0,67,0,67,1,67,0,67,0,67,0,67,0,40,2,40,2,40,0,40,1,40,1,40,0,40,1,40,0,40,0,72,8,72,8,72,1,72,3,72,5,72,0,72,3,72,0,72,0
2014-12-01,9,21,42,42,62,30,49,51,32,39,1,39,1,39,0,39,0,39,1,39,0,39,0,39,0,39,0,64,1,64,1,64,0,64,0,64,1,64,0,64,0,64,0,64,0,33,1,33,1,33,0,33,1,33,1,33,0,33,0,33,0,33,0,66,7,66,6,66,1,66,3,66,4,66,0,66,2,66,0,66,0
2015-01-01,9,20,38,43,64,33,53,46,39,47,1,47,1,47,0,47,0,47,1,47,0,47,0,47,0,47,0,71,1,71,1,71,0,71,0,71,1,71,0,71,0,71,0,71,0,41,1,41,1,41,0,41,1,41,1,41,0,41,1,41,0,41,0,68,7,68,6,68,1,68,3,68,5,68,0,68,3,68,0,68,0
2015-02-01,12,24,43,50,76,22,55,42,29,45,1,45,1,45,0,45,0,45,1,45,0,45,0,45,0,45,0,71,1,71,1,71,0,71,0,71,1,71,0,71,0,71,0,71,0,43,2,43,1,43,0,43,1,43,1,43,0,43,1,43,0,43,0,69,8,69,7,69,1,69,4,69,5,69,0,69,3,69,0,69,0
2015-03-01,12,28,53,52,75,48,56,46,45,46,1,46,1,46,0,46,0,46,1,46,0,46,0,46,0,46,0,67,1,67,1,67,0,67,0,67,1,67,0,67,0,67,0,67,0,42,2,42,2,42,0,42,1,42,1,42,0,42,1,42,0,42,0,70,9,70,8,70,1,70,4,70,5,70,0,70,3,70,0,70,0
2015-04-01,14,33,66,60,86,34,56,52,42,47,1,47,1,47,0,47,1,47,1,47,0,47,0,47,0,47,0,70,1,70,1,70,0,70,1,70,1,70,0,70,0,70,0,70,0,44,2,44,2,44,0,44,1,44,1,44,0,44,1,44,0,44,0,75,10,75,10,75,1,75,4,75,6,75,0,75,3,75,0,75,0
2015-05-01,12,27,54,54,61,35,49,32,36,48,1,48,1,48,0,48,1,48,1,48,0,48,0,48,0,48,0,63,1,63,1,63,0,63,0,63,1,63,0,63,0,63,0,63,0,42,2,42,2,42,0,42,1,42,1,42,0,42,0,42,0,42,0,73,9,73,8,73,1,73,4,73,4,73,0,73,2,73,0,73,0
2015-06-01,8,24,35,36,53,27,48,44,34,48,1,48,1,48,0,48,0,48,0,48,0,48,0,48,0,48,0,68,1,68,1,68,0,68,0,68,0,68,0,68,0,68,0,68,0,35,1,35,1,35,0,35,1,35,1,35,0,35,0,35,0,35,0,67,6,67,7,67,1,67,3,67,4,67,0,67,2,67,0,67,0
2015-07-01,6,17,26,28,51,18,48,49,33,44,1,44,1,44,0,44,0,44,0,44,0,44,0,44,0,44,0,68,1,68,1,68,0,68,0,68,0,68,0,68,0,68,0,68,0,31,1,31,1,31,0,31,0,31,1,31,0,31,0,31,0,31,0,69,4,69,5,69,0,69,2,69,4,69,0,69,2,69,0,69,0
2015-08-01,6,19,22,28,59,39,44,46,33,45,1,45,1,45,0,45,0,45,1,45,0,45,0,45,0,45,0,67,1,67,1,67,0,67,0,67,1,67,0,67,0,67,0,67,0,37,1,37,1,37,0,37,0,37,1,37,0,37,0,37,0,37,0,68,4,68,6,68,0,68,2,68,4,68,0,68,2,68,0,68,0
2015-09-01,10,29,39,38,78,34,45,53,37,44,1,44,1,44,0,44,0,44,1,44,0,44,0,44,0,44,0,70,1,70,1,70,0,70,0,70,1,70,0,70,0,70,0,70,0,44,1,44,2,44,0,44,1,44,1,44,0,44,0,44,0,44,0,71,7,71,9,71,1,71,3,71,6,71,0,71,2,71,0,71,0
2015-10-01,11,30,51,50,76,36,49,51,41,42,1,42,1,42,0,42,0,42,1,42,0,42,0,42,0,42,0,70,1,70,1,70,0,70,0,70,1,70,0,70,0,70,0,70,0,43,2,43,2,43,0,43,1,43,1,43,0,43,0,43,0,43,0,77,8,77,9,77,1,77,4,77,5,77,0,77,2,77,0,77,0
2015-11-01,14,43,54,52,72,35,49,53,48,41,1,41,2,41,0,41,0,41,1,41,0,41,0,41,0,41,0,69,1,69,2,69,0,69,0,69,1,69,0,69,0,69,0,69,0,40,2,40,3,40,0,40,1,40,1,40,0,40,0,40,0,40,0,71,10,71,13,71,1,71,4,71,5,71,0,71,2,71,0,71,0
2015-12-01,20,51,54,51,59,28,44,44,32,37,2,37,2,37,0,37,0,37,1,37,0,37,0,37,0,37,0,63,2,63,2,63,0,63,0,63,1,63,0,63,0,63,0,63,0,33,3,33,3,33,0,33,1,33,1,33,0,33,0,33,0,33,0,66,14,66,15,66,1,66,4,66,4,66,0,66,2,66,0,66,0
2016-01-01,9,25,36,43,62,20,43,46,35,43,1,43,1,43,0,43,0,43,1,43,0,43,0,43,0,43,0,71,1,71,1,71,0,71,0,71,1,71,0,71,0,71,0,71,0,36,1,36,1,36,0,36,1,36,1,36,0,36,0,36,0,36,0,66,7,66,7,66,1,66,3,66,4,66,0,66,2,66,0,66,0
2016-02-01,11,33,50,50,73,24,47,59,43,43,1,43,1,43,0,43,0,43,1,43,0,43,0,43,0,43,0,76,1,76,1,76,0,76,0,76,1,76,0,76,0,76,0,76,0,40,2,40,2,40,0,40,1,40,1,40,0,40,0,40,0,40,0,74,8,74,10,74,1,74,4,74,5,74,0,74,2,74,0,74,0
2016-03-01,12,36,53,54,71,40,45,53,48,43,1,43,1,43,0,43,1,43,1,43,0,43,0,43,0,43,0,70,1,70,1,70,0,70,0,70,1,70,0,70,0,70,0,70,0,38,2,38,2,38,0,38,1,38,1,38,0,38,0,38,0,38,0,73,9,73,11,73,1,73,4,73,5,73,0,73,2,73,0,73,0
2016-04-01,14,42,65,59,77,33,47,51,47,43,1,43,2,43,0,43,1,43,1,43,0,43,0,43,0,43,0,69,1,69,2,69,0,69,1,69,1,69,0,69,0,69,0,69,0,39,2,39,2,39,0,39,1,39,1,39,0,39,0,39,0,39,0,78,10,78,13,78,1,78,4,78,5,78,0,78,2,78,0,78,0
2016-05-01,13,36,54,55,63,45,45,42,41,44,1,44,1,44,0,44,1,44,1,44,0,44,0,44,0,44,0,66,1,66,1,66,0,66,0,66,1,66,0,66,0,66,0,66,0,36,2,36,2,36,0,36,1,36,1,36,0,36,0,36,0,36,0,72,9,72,11,72,1,72,4,72,5,72,0,72,2,72,0,72,0
2016-06-01,6,17,31,32,53,19,40,42,38,44,1,44,1,44,0,44,0,44,0,44,0,44,0,44,0,44,0,64,1,64,1,64,0,64,0,64,0,64,0,64,0,64,0,64,0,29,1,29,1,29,0,29,0,29,1,29,0,29,0,29,0,29,0,66,4,66,5,66,1,66,2,66,4,66,0,66,2,66,0,66,0
2016-07-01,5,15,21,24,40,12,38,42,33,40,0,40,1,40,0,40,0,40,0,40,0,40,0,40,0,40,0,62,0,62,1,62,0,62,0,62,0,62,0,62,0,62,0,62,0,27,1,27,1,27,0,27,0,27,1,27,0,27,0,27,0,27,0,62,3,62,5,62,0,62,2,62,3,62,0,62,2,62,0,62,0
2016-08-01,6,16,22,28,55,16,36,46,31,41,1,41,1,41,0,41,0,41,1,41,0,41,0,41,0,41,0,69,0,69,1,69,0,69,0,69,0,69,0,69,0,69,0,69,0,33,1,33,1,33,0,33,0,33,1,33,0,33,0,33,0,33,0,63,4,63,5,63,0,63,2,63,4,63,0,63,2,63,0,63,0
2016-09-01,9,25,37,40,70,17,43,50,40,41,1,41,1,41,0,41,0,41,1,41,0,41,0,41,0,41,0,69,1,69,1,69,0,69,0,69,1,69,0,69,0,69,0,69,0,37,1,37,1,37,0,37,1,37,1,37,0,37,0,37,0,37,0,67,6,67,8,67,1,67,3,67,5,67,0,67,2,67,0,67,0
2016-10-01,10,38,48,45,70,36,49,47,39,40,1,40,1,40,0,40,0,40,1,40,0,40,0,40,0,40,0,70,1,70,1,70,0,70,0,70,1,70,0,70,0,70,0,70,0,36,1,36,2,36,0,36,1,36,1,36,0,36,0,36,0,36,0,71,7,71,11,71,1,71,3,71,5,71,0,71,2,71,0,71,0
