Region,date,Global warming,climate change,greenhouse gas,renewable energy,sustainability,Climate disaster,green energy,green investment,green production,Job_Global warming,Global warming_Job,Job_climate change,climate change_Job,Job_greenhouse gas,greenhouse gas_Job,Job_renewable energy,renewable energy_Job,Job_sustainability,sustainability_Job,Job_Climate disaster,Climate disaster_Job,Job_green energy,green energy_Job,Job_green investment,green investment_Job,Job_green production,green production_Job,health_Global warming,Global warming_health,health_climate change,climate change_health,health_greenhouse gas,greenhouse gas_health,health_renewable energy,renewable energy_health,health_sustainability,sustainability_health,health_Climate disaster,Climate disaster_health,health_green energy,green energy_health,health_green investment,green investment_health,health_green production,green production_health,education_Global warming,Global warming_education,education_climate change,climate change_education,education_greenhouse gas,greenhouse gas_education,education_renewable energy,renewable energy_education,education_sustainability,sustainability_education,education_Climate disaster,Climate disaster_education,education_green energy,green energy_education,education_green investment,green investment_education,education_green production,green production_education,drugs_Global warming,Global warming_drugs,drugs_climate change,climate change_drugs,drugs_greenhouse gas,greenhouse gas_drugs,drugs_renewable energy,renewable energy_drugs,drugs_sustainability,sustainability_drugs,drugs_Climate disaster,Climate disaster_drugs,drugs_green energy,green energy_drugs,drugs_green investment,green investment_drugs,drugs_green production,green production_drugs
Ajman,2021-08-30,0,0,0,37,51,,,,,41,0,41,0,41,0,41,3,41,3,41,0,41,0,41,0,41,0,64,0,64,0,64,0,64,7,64,6,64,0,64,0,64,0,64,0,70,0,70,0,70,0,70,8,70,7,70,0,70,0,70,0,70,0,0,0,0,0,0,0,0,21,0,20,0,0,0,0,0,0,0,0
Ajman,2021-08-31,0,100,0,37,0,,,,,52,0,52,5,52,0,52,3,52,0,52,0,52,0,52,0,52,0,44,0,44,13,44,0,44,7,44,0,44,0,44,0,44,0,44,0,38,0,38,14,38,0,38,8,38,0,38,0,38,0,38,0,38,0,19,0,19,39,19,0,19,21,19,0,19,0,19,0,19,0,19,0
Ajman,2021-09-01,0,51,0,0,0,,,,,39,0,39,3,39,0,39,0,39,0,39,0,39,0,39,0,39,0,45,0,45,6,45,0,45,0,45,0,45,0,45,0,45,0,45,0,39,0,39,7,39,0,39,0,39,0,39,0,39,0,39,0,39,0,20,0,20,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0
Ajman,2021-09-02,0,0,0,0,0,,,,,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0
Ajman,2021-09-03,0,0,0,0,0,,,,,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,71,0,71,0,71,0,71,0,71,0,71,0,71,0,71,0,71,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
Ajman,2021-09-04,0,55,0,0,0,,,,,45,0,45,3,45,0,45,0,45,0,45,0,45,0,45,0,45,0,48,0,48,7,48,0,48,0,48,0,48,0,48,0,48,0,48,0,50,0,50,8,50,0,50,0,50,0,50,0,50,0,50,0,50,0,21,0,21,21,21,0,21,0,21,0,21,0,21,0,21,0,21,0
Ajman,2021-09-05,0,51,0,0,0,,,,,52,0,52,3,52,0,52,0,52,0,52,0,52,0,52,0,52,0,26,0,26,6,26,0,26,0,26,0,26,0,26,0,26,0,26,0,77,0,77,7,77,0,77,0,77,0,77,0,77,0,77,0,77,0,20,0,20,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0
Ajman,2021-09-06,0,0,0,0,0,,,,,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0
Ajman,2021-09-07,0,0,0,35,48,,,,,50,0,50,0,50,0,50,3,50,3,50,0,50,0,50,0,50,0,55,0,55,0,55,0,55,7,55,6,55,0,55,0,55,0,55,0,73,0,73,0,73,0,73,7,73,7,73,0,73,0,73,0,73,0,0,0,0,0,0,0,0,20,0,19,0,0,0,0,0,0,0,0
Ajman,2021-09-08,0,0,0,37,100,,,,,52,0,52,0,52,0,52,3,52,5,52,0,52,0,52,0,52,0,51,0,51,0,51,0,51,7,51,13,51,0,51,0,51,0,51,0,30,0,30,0,30,0,30,8,30,14,30,0,30,0,30,0,30,0,0,0,0,0,0,0,0,21,0,39,0,0,0,0,0,0,0,0
Ajman,2021-09-09,0,0,0,0,0,,,,,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,96,0,96,0,96,0,96,0,96,0,96,0,96,0,96,0,96,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
Ajman,2021-09-10,0,56,0,0,0,,,,,42,0,42,3,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,7,42,0,42,0,42,0,42,0,42,0,42,0,42,0,17,0,17,8,17,0,17,0,17,0,17,0,17,0,17,0,17,0,65,0,65,22,65,0,65,0,65,0,65,0,65,0,65,0,65,0
Ajman,2021-09-11,0,53,0,0,0,,,,,40,0,40,3,40,0,40,0,40,0,40,0,40,0,40,0,40,0,60,0,60,7,60,0,60,0,60,0,60,0,60,0,60,0,60,0,73,0,73,8,73,0,73,0,73,0,73,0,73,0,73,0,73,0,21,0,21,21,21,0,21,0,21,0,21,0,21,0,21,0,21,0
Ajman,2021-09-12,0,100,95,37,0,,,,,38,0,38,5,38,3,38,3,38,0,38,0,38,0,38,0,38,0,38,0,38,13,38,6,38,7,38,0,38,0,38,0,38,0,38,0,53,0,53,14,53,7,53,8,53,0,53,0,53,0,53,0,53,0,19,0,19,39,19,19,19,21,19,0,19,0,19,0,19,0,19,0
Ajman,2021-09-13,0,0,0,0,0,,,,,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0
Ajman,2021-09-14,0,0,0,0,0,,,,,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0
Ajman,2021-09-15,0,0,0,33,44,,,,,38,0,38,0,38,0,38,3,38,2,38,0,38,0,38,0,38,0,45,0,45,0,45,0,45,6,45,6,45,0,45,0,45,0,45,0,61,0,61,0,61,0,61,7,61,6,61,0,61,0,61,0,61,0,17,0,17,0,17,0,17,19,17,17,17,0,17,0,17,0,17,0
Ajman,2021-09-16,0,0,0,0,0,,,,,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,69,0,69,0,69,0,69,0,69,0,69,0,69,0,69,0,69,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0
Ajman,2021-09-17,0,0,0,0,0,,,,,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-09-18,0,53,0,0,0,,,,,52,0,52,3,52,0,52,0,52,0,52,0,52,0,52,0,52,0,47,0,47,7,47,0,47,0,47,0,47,0,47,0,47,0,47,0,88,0,88,8,88,0,88,0,88,0,88,0,88,0,88,0,88,0,20,0,20,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0
Ajman,2021-09-19,0,47,0,35,0,,,,,67,0,67,3,67,0,67,3,67,0,67,0,67,0,67,0,67,0,42,0,42,6,42,0,42,6,42,0,42,0,42,0,42,0,42,0,65,0,65,7,65,0,65,7,65,0,65,0,65,0,65,0,65,0,0,0,0,18,0,0,0,20,0,0,0,0,0,0,0,0,0,0
Ajman,2021-09-20,0,0,0,0,0,,,,,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
Ajman,2021-09-21,0,0,85,0,0,,,,,51,0,51,0,51,2,51,0,51,0,51,0,51,0,51,0,51,0,40,0,40,0,40,6,40,0,40,0,40,0,40,0,40,0,40,0,55,0,55,0,55,6,55,0,55,0,55,0,55,0,55,0,55,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-09-22,0,0,0,0,92,,,,,38,0,38,0,38,0,38,0,38,5,38,0,38,0,38,0,38,0,35,0,35,0,35,0,35,0,35,12,35,0,35,0,35,0,35,0,14,0,14,0,14,0,14,0,14,13,14,0,14,0,14,0,14,0,18,0,18,0,18,0,18,0,18,36,18,0,18,0,18,0,18,0
Ajman,2021-09-23,0,0,0,0,49,,,,,42,0,42,0,42,0,42,0,42,3,42,0,42,0,42,0,42,0,31,0,31,0,31,0,31,0,31,6,31,0,31,0,31,0,31,0,67,0,67,0,67,0,67,0,67,7,67,0,67,0,67,0,67,0,38,0,38,0,38,0,38,0,38,19,38,0,38,0,38,0,38,0
Ajman,2021-09-24,0,0,0,0,0,,,,,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-09-25,0,48,0,35,0,,,,,39,0,39,3,39,0,39,3,39,0,39,0,39,0,39,0,39,0,43,0,43,6,43,0,43,7,43,0,43,0,43,0,43,0,43,0,59,0,59,7,59,0,59,7,59,0,59,0,59,0,59,0,59,0,19,0,19,19,19,0,19,20,19,0,19,0,19,0,19,0,19,0
Ajman,2021-09-26,0,0,0,100,0,,,,,34,0,34,0,34,0,34,8,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,18,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,21,34,0,34,0,34,0,34,0,34,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0
Ajman,2021-09-27,0,0,0,0,0,,,,,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-09-28,0,45,0,33,0,,,,,52,0,52,2,52,0,52,3,52,0,52,0,52,0,52,0,52,0,63,0,63,6,63,0,63,6,63,0,63,0,63,0,63,0,63,0,55,0,55,6,55,0,55,7,55,0,55,0,55,0,55,0,55,0,0,0,0,18,0,0,0,19,0,0,0,0,0,0,0,0,0,0
Ajman,2021-09-29,0,0,0,0,0,,,,,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-09-30,0,0,0,0,0,,,,,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0
Ajman,2021-10-01,0,0,0,0,0,,,,,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0
Ajman,2021-10-02,0,0,0,0,45,,,,,48,0,48,0,48,0,48,0,48,2,48,0,48,0,48,0,48,0,45,0,45,0,45,0,45,0,45,6,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,6,45,0,45,0,45,0,45,0,52,0,52,0,52,0,52,0,52,17,52,0,52,0,52,0,52,0
Ajman,2021-10-03,0,0,0,0,0,,,,,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0
Ajman,2021-10-04,0,0,0,0,0,,,,,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-10-05,0,0,0,0,0,,,,,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,63,0,63,0,63,0,63,0,63,0,63,0,63,0,63,0,63,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0
Ajman,2021-10-06,0,0,0,0,0,,,,,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-10-07,0,47,0,0,0,,,,,32,0,32,3,32,0,32,0,32,0,32,0,32,0,32,0,32,0,52,0,52,6,52,0,52,0,52,0,52,0,52,0,52,0,52,0,46,0,46,7,46,0,46,0,46,0,46,0,46,0,46,0,46,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-10-08,0,0,0,0,0,,,,,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-10-09,0,98,0,0,0,,,,,44,0,44,5,44,0,44,0,44,0,44,0,44,0,44,0,44,0,73,0,73,12,73,0,73,0,73,0,73,0,73,0,73,0,73,0,41,0,41,14,41,0,41,0,41,0,41,0,41,0,41,0,41,0,37,0,37,38,37,0,37,0,37,0,37,0,37,0,37,0,37,0
Ajman,2021-10-10,0,0,0,31,0,,,,,54,0,54,0,54,0,54,2,54,0,54,0,54,0,54,0,54,0,58,0,58,0,58,0,58,6,58,0,58,0,58,0,58,0,58,0,46,0,46,0,46,0,46,7,46,0,46,0,46,0,46,0,46,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
Ajman,2021-10-11,0,0,0,0,0,,,,,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-10-12,0,0,0,0,0,,,,,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,74,0,74,0,74,0,74,0,74,0,74,0,74,0,74,0,74,0
Ajman,2021-10-13,0,0,0,0,0,,,,,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0
Ajman,2021-10-14,0,0,0,0,0,,,,,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0
Ajman,2021-10-15,0,0,0,0,0,,,,,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-10-16,0,0,0,0,0,,,,,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
Ajman,2021-10-17,0,93,0,31,0,,,,,49,0,49,5,49,0,49,2,49,0,49,0,49,0,49,0,49,0,81,0,81,12,81,0,81,6,81,0,81,0,81,0,81,0,81,0,72,0,72,13,72,0,72,7,72,0,72,0,72,0,72,0,72,0,18,0,18,36,18,0,18,18,18,0,18,0,18,0,18,0,18,0
Ajman,2021-10-18,0,0,0,0,0,,,,,63,0,63,0,63,0,63,0,63,0,63,0,63,0,63,0,63,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0
Ajman,2021-10-19,0,0,0,0,44,,,,,43,0,43,0,43,0,43,0,43,2,43,0,43,0,43,0,43,0,22,0,22,0,22,0,22,0,22,6,22,0,22,0,22,0,22,0,19,0,19,0,19,0,19,0,19,6,19,0,19,0,19,0,19,0,34,0,34,0,34,0,34,0,34,17,34,0,34,0,34,0,34,0
Ajman,2021-10-20,0,0,0,0,0,,,,,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0
Ajman,2021-10-21,0,0,0,36,0,,,,,61,0,61,0,61,0,61,3,61,0,61,0,61,0,61,0,61,0,20,0,20,0,20,0,20,7,20,0,20,0,20,0,20,0,20,0,22,0,22,0,22,0,22,7,22,0,22,0,22,0,22,0,22,0,40,0,40,0,40,0,40,20,40,0,40,0,40,0,40,0,40,0
Ajman,2021-10-22,0,0,0,0,0,,,,,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0
Ajman,2021-10-23,0,0,0,30,45,,,,,45,0,45,0,45,0,45,2,45,2,45,0,45,0,45,0,45,0,28,0,28,0,28,0,28,6,28,6,28,0,28,0,28,0,28,0,38,0,38,0,38,0,38,6,38,6,38,0,38,0,38,0,38,0,17,0,17,0,17,0,17,17,17,17,17,0,17,0,17,0,17,0
Ajman,2021-10-24,0,37,70,0,0,,,,,41,0,41,2,41,2,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,5,41,5,41,0,41,0,41,0,41,0,41,0,41,0,58,0,58,5,58,5,58,0,58,0,58,0,58,0,58,0,58,0,14,0,14,14,14,14,14,0,14,0,14,0,14,0,14,0,14,0
Ajman,2021-10-25,0,0,0,30,0,,,,,52,0,52,0,52,0,52,2,52,0,52,0,52,0,52,0,52,0,68,0,68,0,68,0,68,6,68,0,68,0,68,0,68,0,68,0,64,0,64,0,64,0,64,6,64,0,64,0,64,0,64,0,64,0,35,0,35,0,35,0,35,17,35,0,35,0,35,0,35,0,35,0
Ajman,2021-10-26,0,0,0,0,0,,,,,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0
Ajman,2021-10-27,0,0,0,0,0,,,,,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0
Ajman,2021-10-28,0,0,0,0,0,,,,,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
Ajman,2021-10-29,0,0,0,0,0,,,,,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-10-30,0,0,0,0,46,,,,,63,0,63,0,63,0,63,0,63,2,63,0,63,0,63,0,63,0,23,0,23,0,23,0,23,0,23,6,23,0,23,0,23,0,23,0,39,0,39,0,39,0,39,0,39,7,39,0,39,0,39,0,39,0,35,0,35,0,35,0,35,0,35,18,35,0,35,0,35,0,35,0
Ajman,2021-10-31,0,0,0,0,0,,,,,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-11-01,0,0,0,0,0,,,,,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0
Ajman,2021-11-02,0,0,0,0,0,,,,,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,78,0,78,0,78,0,78,0,78,0,78,0,78,0,78,0,78,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0
Ajman,2021-11-03,0,0,0,0,0,,,,,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0
Ajman,2021-11-04,100,0,0,0,0,,,,,30,2,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,41,6,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,80,7,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,36,18,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0
Ajman,2021-11-05,0,0,0,0,0,,,,,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0
Ajman,2021-11-06,0,0,0,0,0,,,,,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,74,0,74,0,74,0,74,0,74,0,74,0,74,0,74,0,74,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0
Ajman,2021-11-07,0,0,0,29,0,,,,,46,0,46,0,46,0,46,2,46,0,46,0,46,0,46,0,46,0,54,0,54,0,54,0,54,5,54,0,54,0,54,0,54,0,54,0,55,0,55,0,55,0,55,6,55,0,55,0,55,0,55,0,55,0,33,0,33,0,33,0,33,16,33,0,33,0,33,0,33,0,33,0
Ajman,2021-11-08,0,44,0,0,0,,,,,79,0,79,2,79,0,79,0,79,0,79,0,79,0,79,0,79,0,50,0,50,6,50,0,50,0,50,0,50,0,50,0,50,0,50,0,75,0,75,6,75,0,75,0,75,0,75,0,75,0,75,0,75,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-11-09,0,0,0,0,0,,,,,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0
Ajman,2021-11-10,0,0,0,0,43,,,,,66,0,66,0,66,0,66,0,66,2,66,0,66,0,66,0,66,0,38,0,38,0,38,0,38,0,38,5,38,0,38,0,38,0,38,0,49,0,49,0,49,0,49,0,49,6,49,0,49,0,49,0,49,0,50,0,50,0,50,0,50,0,50,17,50,0,50,0,50,0,50,0
Ajman,2021-11-11,0,0,0,0,0,,,,,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0
Ajman,2021-11-12,0,0,0,0,51,,,,,52,0,52,0,52,0,52,0,52,3,52,0,52,0,52,0,52,0,38,0,38,0,38,0,38,0,38,6,38,0,38,0,38,0,38,0,58,0,58,0,58,0,58,0,58,7,58,0,58,0,58,0,58,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
Ajman,2021-11-13,0,0,0,0,0,,,,,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajman,2021-11-14,0,43,0,0,0,,,,,43,0,43,2,43,0,43,0,43,0,43,0,43,0,43,0,43,0,54,0,54,5,54,0,54,0,54,0,54,0,54,0,54,0,54,0,12,0,12,6,12,0,12,0,12,0,12,0,12,0,12,0,12,0,33,0,33,17,33,0,33,0,33,0,33,0,33,0,33,0,33,0
Ajman,2021-11-15,0,47,0,0,0,,,,,52,0,52,3,52,0,52,0,52,0,52,0,52,0,52,0,52,0,46,0,46,6,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,7,46,0,46,0,46,0,46,0,46,0,46,0,46,0,18,0,18,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0
